02,79115763555,1720597334197,1720602012047
01,12,1720603288133,1720603426242
02,12,1720605731406,1720606116782
02,12,1720595857129,1720600300208
02,79215763555,1720597281632,1720597295113
01,79212131155,1720602964182,1720604387715
02,79211233555,1720596125394,1720606028726
01,12,1720604878130,1720605792195
02,79211233555,1720598894345,1720603352444
01,79212133555,1720598061998,1720604712119
02,79212131255,1720600174240,1720600857244
02,12,1720600195567,1720601841698
02,79212131155,1720596159182,1720600533079
01,79215763555,1720600462966,1720602991639
02,79215553555,1720600013696,1720605394521
01,79212133555,1720600744533,1720601626468
01,79215433555,1720603233847,1720604580322
02,12,1720598867977,1720601329972
01,79215433555,1720603035670,1720603417745
02,12,1720598723618,1720604326118
01,12,1720604727930,1720604820999
01,12,1720601612213,1720605228047
02,12,1720596685999,1720597574842
02,12,1720604630927,1720605929401
02,79215763555,1720600206681,1720601261299
01,79212133555,1720599055426,1720605837977
01,12,1720605251355,1720606020730
02,79115763555,1720600431254,1720603855993
01,12,1720603867674,1720605098202
02,12,1720605667482,1720606053899
02,12,1720600368755,1720601292592
01,79215233555,1720605083102,1720605288604
02,12,1720601237508,1720605479427
01,12,1720596851102,1720596948140
02,12,1720597148881,1720601753465
01,79115763555,1720597391477,1720598185740
01,12,1720603319128,1720603580396
01,79215763555,1720602674029,1720604109722
02,12,1720601220001,1720606185978
01,79213213555,1720596357128,1720597117309
01,12,1720604782663,1720605377167
02,12,1720600419880,1720605351917
02,12,1720595644675,1720598390264
01,12,1720599127693,1720599334366
01,79212131255,1720598716435,1720604404504
02,12,1720604598417,1720605699716
01,12,1720599589741,1720601209321
01,79212133555,1720597314298,1720598822469
02,79211233555,1720598501235,1720603412642
01,79215433555,1720605174203,1720605591946
