01,12,1715332339899,1715332800943
01,79212133555,1715329365432,1715333207298
02,79215433555,1715328703468,1715333479966
02,79212133555,1715329725375,1715332152830
01,12,1715331646324,1715331732302
01,12,1715327759109,1715332960123
02,12,1715325937880,1715329041231
01,12,1715325413264,1715333077569
02,12,1715325972137,1715334199828
01,12,1715334708417,1715335262109
02,79215553555,1715327726431,1715332471561
02,79215763555,1715325870847,1715329088560
02,79213213555,1715329647077,1715332210510
01,79115763555,1715328224381,1715331193486
02,12,1715326720355,1715332121500
01,12,1715330201312,1715331692593
02,79215553555,1715329946078,1715332031155
02,79212131155,1715330974606,1715331516874
02,12,1715325446607,1715334814469
02,12,1715331389549,1715332429494
01,12,1715333794804,1715334329009
01,12,1715335243412,1715335613083
01,79215553555,1715329826115,1715331382652
02,12,1715327360075,1715332000342
01,12,1715330270812,1715335078864
02,12,1715333397349,1715335324511
02,79115763555,1715327779220,1715327829870
02,12,1715334350129,1715334357673
02,79115763555,1715328617077,1715331558334
02,12,1715328183300,1715333406253
01,12,1715326066867,1715333168870
02,79115763555,1715331022837,1715334710541
01,12,1715325119533,1715332186408
01,79215553555,1715334407654,1715335549201
01,12,1715329439414,1715332643242
01,79213213555,1715332443805,1715333205506
02,79212131155,1715329797589,1715332036465
01,12,1715331332170,1715333576824
02,12,1715335464602,1715335493259
02,12,1715330056144,1715331795604
01,79212133555,1715329052209,1715329285333
01,79212133555,1715327826814,1715333587895
02,79212131255,1715334224789,1715334586475
01,12,1715335682486,1715335746279
01,79212131155,1715326183962,1715334067109
01,12,1715331470066,1715333282495
02,12,1715335157067,1715335247397
02,12,1715325323922,1715329589851
01,12,1715332961328,1715333644116
02,12,1715334281487,1715334321724
