01,12,1723279077717,1723282935647
02,79215763555,1723274880865,1723276143303
02,12,1723275948518,1723281786949
01,12,1723275895596,1723283154674
02,79215553555,1723275965363,1723284083844
01,12,1723280631674,1723280982785
02,79212131255,1723277323403,1723283368960
01,79213213555,1723280957381,1723281605309
01,79212133555,1723276129582,1723278907888
02,12,1723279823064,1723280729521
01,79212131155,1723281492640,1723282095206
02,79212131255,1723280748975,1723282307150
02,79115763555,1723279429765,1723283711353
01,12,1723274506195,1723279000050
02,12,1723275345363,1723279884688
02,79215553555,1723283060961,1723284483938
01,79213213555,1723280369284,1723282741016
02,79213213555,1723282484296,1723284525449
01,79211233555,1723274362778,1723278842650
02,79212131155,1723274998536,1723278130876
02,79215553555,1723284140078,1723284150763
01,79215763555,1723279712341,1723284416507
01,12,1723279298954,1723281564689
01,79212131255,1723280617558,1723280865923
02,79115763555,1723278097078,1723283457656
02,79115763555,1723283641148,1723283700198
02,79215553555,1723277222922,1723277241602
02,12,1723274460564,1723282609099
02,12,1723276260110,1723280891500
02,12,1723274631196,1723282857063
01,12,1723282138775,1723283400073
01,12,1723280456519,1723280577706
02,12,1723275214528,1723283160032
01,12,1723277661250,1723280282042
01,79115763555,1723282919125,1723283868564
02,79213213555,1723279957953,1723282201366
01,12,1723281421971,1723283197196
02,79211233555,1723281462302,1723281968479
01,79213213555,1723279005819,1723282605099
01,12,1723282011491,1723284174133
02,79115763555,1723283741825,1723284095530
02,79215233555,1723282318991,1723284583436
02,79215763555,1723275081546,1723280433316
01,79212131155,1723279623343,1723279813455
02,12,1723279718243,1723280069640
02,12,1723281218507,1723281911512
01,12,1723274488893,1723284565564
01,79213213555,1723282050968,1723283146131
02,12,1723278443113,1723283737998
01,79215233555,1723284138427,1723284446806
