01,79212133555,1707549505568,1707556432888
02,79215233555,1707550820988,1707553094753
01,12,1707554230390,1707555333886
02,12,1707550055294,1707554983735
01,79215763555,1707558892918,1707559687765
02,79215233555,1707557756787,1707558086806
01,12,1707549727360,1707551076699
02,79212131255,1707558938959,1707559274050
02,12,1707557775864,1707558934106
02,79212131155,1707549031414,1707559024780
02,12,1707556100499,1707558608280
01,12,1707551721695,1707551839818
02,79212131155,1707552973868,1707553277292
01,79211233555,1707555255397,1707558336975
02,12,1707549037340,1707555811965
02,79215233555,1707559427784,1707559666492
01,12,1707550310179,1707555102855
02,12,1707554920841,1707557169047
02,12,1707552369776,1707555573275
02,12,1707558437572,1707559371771
02,12,1707554645314,1707556222956
01,12,1707559218304,1707559301428
01,12,1707551174994,1707554541791
02,79215763555,1707549597869,1707552572937
01,79215433555,1707551367207,1707557498122
01,12,1707555962837,1707558731119
01,79213213555,1707552854727,1707557823345
02,12,1707549015458,1707559630054
01,79215763555,1707553715801,1707556043590
02,79211233555,1707550153131,1707554319310
01,12,1707550559095,1707559754128
02,12,1707550208885,1707556689440
01,12,1707553967377,1707554653249
02,12,1707558042226,1707559768472
01,79211233555,1707555039595,1707558800614
01,12,1707556310353,1707559699878
01,12,1707557837507,1707559323051
01,79115763555,1707554783255,1707558972816
01,79115763555,1707549118408,1707558864547
02,79213213555,1707552220392,1707554396039
02,12,1707551581275,1707556366205
01,79215433555,1707559285393,1707559333666
02,12,1707556635297,1707559000595
01,79115763555,1707558873174,1707559095116
01,79215763555,1707558244456,1707559549423
01,79215763555,1707555877075,1707557486318
02,12,1707549342448,1707554715412
02,12,1707556020684,1707558444201
01,79215433555,1707550036828,1707556331060
02,12,1707552130976,1707552323899
