01,12,1712741723164,1712742225700
02,12,1712737356394,1712740646548
01,12,1712735826696,1712736740845
01,12,1712735932260,1712742031290
01,12,1712735044390,1712736774075
02,79213213555,1712733620311,1712743764410
02,79213213555,1712735289417,1712737617632
01,12,1712738571320,1712743704507
01,79215433555,1712738812496,1712739437093
02,12,1712735051591,1712739470151
01,12,1712735045706,1712742897266
01,12,1712736372947,1712738578905
02,12,1712738624838,1712742196333
02,12,1712742733176,1712743310795
02,12,1712736842287,1712742068275
02,79215233555,1712743524804,1712743708502
01,79215233555,1712733607365,1712738767804
02,79212133555,1712733225339,1712735928019
01,79215763555,1712741457676,1712742084031
01,79215763555,1712736535247,1712738637031
01,79215433555,1712737826850,1712741113527
01,12,1712742452457,1712743207997
02,79213213555,1712736911788,1712740988194
01,79211233555,1712739451254,1712742247785
02,12,1712742786027,1712743059846
02,79212131155,1712734488531,1712739976267
01,12,1712738849114,1712739252614
01,12,1712736799311,1712738610273
02,12,1712735687659,1712737499430
01,12,1712739549184,1712743350968
01,79212131255,1712735370659,1712739333948
02,12,1712740276368,1712743281549
01,12,1712741481225,1712742644869
02,79212131155,1712741950362,1712742739333
01,12,1712741757509,1712743406251
01,12,1712737790240,1712741108283
01,79212131255,1712733860705,1712739014645
01,79115763555,1712742035826,1712742544756
02,12,1712741654902,1712742518405
01,79215433555,1712736916012,1712738260965
02,79215763555,1712737774152,1712743152790
01,79212131255,1712740216157,1712741476335
02,79115763555,1712733326370,1712735952848
02,79212131155,1712737944104,1712741488143
01,79215553555,1712740695105,1712743660569
01,12,1712735902187,1712737305595
02,12,1712741216447,1712743274235
01,79215763555,1712743425743,1712743754746
02,12,1712742012542,1712743357707
01,12,1712740679711,1712740784823
